Unnamed: 0,u,d,l,r
"[24.0, -1.0]",-0.432841039436278,12.46077635392312,9.572332629423755,0.1060237761103016
"[26.0, -1.0]",-0.5,9.341403802159675,2.0922677929298583,6.1874191238946
"[9.0, -5.0]",0.0,0.0,86.98818914232992,10.997980270687426
"[25.0, -1.0]",-0.4510121784925561,9.54521089998802,10.33435630898424,2.1656582457507185
"[27.0, -1.0]",-0.05,4.977648821727559,4.80791865725133,1.070436633923006
"[24.0, -5.0]",0.0,0.0,4.499884532685426,-0.337827188479474
"[8.0, -5.0]",0.0,0.0,99.83036348112935,6.814518188020655
"[7.0, -5.0]",0.0,0.0,116.48216925908604,6.231780607490171
"[28.0, -1.0]",0.0,-0.481838,-0.0321216849217186,3.735733107353593
"[25.0, -5.0]",0.0,0.0,6.215119576591544,-0.958413711824571
"[23.0, -1.0]",-0.45663315349613,2.3995495961560542,17.98820563296724,5.22821211978286
"[25.0, -4.0]",0.0,0.0,-1.1509688776955,-0.4247997657016994
"[6.0, -5.0]",0.0,0.0,130.8611858437753,10.827280380894738
"[25.0, 1.0]",-1.848249799700188,3.0150455385536006,6.628501859543435,1.09678074925503
"[27.0, -4.0]",0.0,0.0,3.969871454510013,-0.0935369441375346
"[23.0, -0.0]",-0.895978472192505,13.649786988530678,-0.7262102679298759,-0.9005320684470777
"[26.0, 1.0]",0.4857750433656734,7.947390572952891,3.96206172456316,0.4308613919813145
"[28.0, -4.0]",0.0,0.0,3.465083108132558,5.461360254647548
"[27.0, 1.0]",-0.5495000000000001,3.963949976687166,-0.2124307364200264,-0.7895234516151176
"[28.0, -5.0]",0.0,0.0,5.4699806660488965,-0.5062677192498491
"[23.0, 0.0]",-1.4412439016730518,20.008900185900767,0.6546158643965344,1.8125421415352143
"[24.0, 0.0]",-0.5495000000000001,10.03757379189593,3.574226880025023,-0.513518
"[27.0, -5.0]",0.0,0.0,4.350917995610762,1.0406682474378492
"[26.0, -5.0]",0.0,0.0,6.476074906007087,-0.1099637669730165
"[26.0, -4.0]",0.0,0.0,10.29472281533438,-1.4649680977863522
"[25.0, -2.0]",0.0,0.0,3.7048042860000177,3.3156887635048866
"[24.0, -2.0]",0.0,0.0,1.204672550207721,6.7105869555151525
"[22.0, -2.0]",1.0807269362044076,2.2241580339113582,7.088358670014099,11.290422847704445
"[20.0, -2.0]",0.0,0.0,14.263974317338167,10.495881908538768
"[18.0, -2.0]",0.0,-0.3303364987549783,31.99229493196526,27.78232269680497
"[25.0, -3.0]",0.0,0.0,5.891211329159066,-1.548778600045472
"[17.0, -2.0]",0.0,4.530395157991876,44.212730931479065,28.516701104381355
"[16.0, -2.0]",-0.3366759589881174,0.0,65.96808769762734,31.690406564547587
"[15.0, -2.0]",-0.3439229528756239,0.1897092962756191,87.53024488622273,32.50018864974932
"[14.0, -2.0]",0.8013417585281617,9.687195495407876,133.19094277329415,39.92407535566436
"[13.0, -2.0]",1.5715482785639294,9.645996191965343,145.25053566371545,93.22386431221327
"[27.0, -3.0]",0.0,0.0,3.448340161018133,-0.5
"[12.0, -1.0]",12.594111800174762,358.5140622498488,285.717816643978,203.6716875983305
"[28.0, -3.0]",0.0,0.0,3.74581927192908,1.0893273491003646
"[30.0, -3.0]",0.0,0.0,0.999,-0.5
"[31.0, -4.0]",0.0,0.0,1.901495,-0.148505
"[1.0, -2.0]",48.91418810085891,100.86573629828318,859.3293948470579,725.3148811011133
"[0.0, -2.0]",17.882472150400744,25.189744978065747,725.538598407882,571.0104407505319
"[30.0, -4.0]",0.0,0.0,3.98,2.004575484048896
"[29.0, -4.0]",0.0,0.0,0.5361678865833097,3.5194960571482787
"[-0.0, -2.0]",30.315308461632675,34.640994348738104,554.9510470382484,456.1508356604808
"[5.0, -0.0]",82.26828861761102,619.5335858240943,280.7143507922391,164.0558671537336
"[-1.0, -4.0]",1.204434122979383,10.46548415836336,375.0218062077308,59.09651741106216
"[3.0, -0.0]",147.66283057264368,839.5640635162133,445.9845200574531,527.539728228728
"[1.0, 1.0]",729.4532811042707,935.8248987986046,785.5814059256039,958.9793828025614
"[27.0, 2.0]",0.0,0.0,5.825180475668436,-0.9599401179454278
"[26.0, -3.0]",0.0,0.0,5.543303308499785,0.5025694257305373
"[27.0, 3.0]",0.0,0.0,1.5555540483136283,5.0394547190594325
"[26.0, -2.0]",0.0,0.0,6.370583854385128,1.6580550284795044
"[-2.0, -0.0]",394.230213266892,98.57853360081128,322.72465332483546,302.2482844573727
"[27.0, 4.0]",0.0,0.0,-0.9472206383939048,2.932338860259524
"[-1.0, 0.0]",229.39190979409952,68.67206167032413,197.32989287538183,165.95816685958613
"[-0.0, 2.0]",17.679469813146127,27.915248437014675,420.46627004792305,517.3008098289504
"[27.0, 5.0]",0.0,0.0,3.334878296902928,0.9437436655009418
"[1.0, 4.0]",7.279888662104575,0.0,123.98706100234577,515.2448925608794
"[0.0, 3.0]",3.422280584637849,2.582017876017236,166.0246323951661,617.4512170201997
"[26.0, 7.0]",0.0,0.0,0.5335122999999999,1.47430505
"[1.0, 6.0]",0.0,0.0,12.338984286371282,173.5366398315176
"[19.0, 3.0]",0.0,0.0,13.329032785354991,30.310248679216865
"[26.0, 9.0]",0.0,0.0,1.48,0.0
"[1.0, 7.0]",0.0,0.0,2.2296552606677373,140.0603291616416
"[18.0, 5.0]",0.0,0.0,6.579190603936981,34.12820713057814
"[25.0, 11.0]",0.0,0.0,1.53958941999668,0.0
