Unnamed: 0,u,d,l,r
"[-2.0, -5.0]",0.5166639799122953,13.95312519484668,287.9684699444239,19.8824294338992
"[-9.0, -7.0]",49.75452027366544,-0.6515947709074705,4.994888216353649,0.0
"[8.0, -7.0]",0.0,0.0,40.5472080544676,2.5840653184310773
"[-1.0, -5.0]",0.0,6.560338734204604,248.64533306225266,34.086425960333415
"[-10.0, -7.0]",30.2924229188002,-0.2,0.0,-0.3645385612554956
"[7.0, -7.0]",0.0,0.0,44.07430400762022,4.343740210724308
"[0.0, -5.0]",0.0,0.0,201.6939261876835,13.863626204513029
"[-11.0, -8.0]",30.368411521594982,-0.2,-0.2181528710345248,0.0
"[7.0, -8.0]",0.0,0.0,19.630564169279825,-0.390474133148338
"[-5.0, -6.0]",115.31990352352716,0.3412502171608386,42.11974078584927,12.277579841505911
"[1.0, -5.0]",0.0,0.0958249526831186,215.55773722980493,12.82182674297932
"[-12.0, -8.0]",17.557285223492105,-0.2,0.0,0.0
"[6.0, -8.0]",0.0,0.0,49.264490029468156,-0.3404910866890094
"[2.0, -6.0]",0.0,0.0,169.1427917310185,10.32029272721363
"[-13.0, -8.0]",17.537735435606972,-0.2,0.0,-0.1656217999999999
"[1.0, -6.0]",0.0,0.0,151.99980348334944,9.380051863675677
"[-15.0, -8.0]",12.908512464577916,-0.3852927182,0.0,0.0
"[-16.0, -8.0]",9.675777431274028,-0.38873357310782,0.0,-0.1458937295351695
"[5.0, -8.0]",0.0,0.0,64.26551056270388,-1.4840839309667844
"[-17.0, -8.0]",2.8382876511816604,-0.381782,-0.2,0.0
"[4.0, -8.0]",0.0,0.0,60.90175999976866,3.492461983042358
"[-18.0, -8.0]",3.59346244689218,-0.2,0.0,-0.183782
"[3.0, -6.0]",0.0,0.0,129.48303840209906,10.215748456228058
"[-19.0, -8.0]",2.0,-0.2,0.0,0.0
"[-20.0, -8.0]",1.802,-0.2,0.0,0.0
"[-21.0, -8.0]",1.802,-0.2,0.0,0.0
"[4.0, -6.0]",0.0,0.0,119.57058796944864,15.653230101184949
"[-23.0, -8.0]",2.0,-0.2,0.0,0.0
"[-25.0, -8.0]",0.0,-0.2,0.0,0.0
"[-26.0, -8.0]",2.0,-0.2,0.0,0.0
"[-28.0, -8.0]",3.78398,-0.38,0.0,0.0
"[-29.0, -8.0]",3.796238,-0.7753725182,0.0,0.0
"[3.0, -8.0]",0.0,0.0,56.08659426773235,1.8337436731490504
"[-30.0, -8.0]",3.397800998,-0.1872927182,-4.7531457130579255,0.0
"[-8.0, -6.0]",62.10080722068662,-0.5896834705470408,1.8541188052970456,4.1127989763249735
"[-9.0, -6.0]",55.81800050371384,-0.3270425903460479,1.7111442067824896,0.0611151175586627
"[-10.0, -6.0]",33.86420867524436,-0.2853015896404821,0.0,-0.0858025872402954
"[-11.0, -6.0]",30.39077762498725,-0.742413167817945,-2.8439588876078408,-0.2411502911493837
"[2.0, -8.0]",0.0,0.0,73.08469975771794,7.063119818635329
"[2.0, -5.0]",0.0,0.0,225.52726378606977,15.115985842203038
"[0.0, -8.0]",0.0,0.0,40.09845913589508,-0.8982185046284337
"[-1.0, -8.0]",0.0,0.2091612424058595,87.99876880358124,6.347844957865495
"[-2.0, -8.0]",0.0,-0.3455810394976035,84.13222090186942,7.610748579343524
"[-3.0, -8.0]",3.3729156061761194,0.876892448448634,79.35691142157397,10.29596533364051
"[-4.0, -8.0]",39.08991582669761,9.06263806804566,52.452699727327456,19.68318540462701
"[-5.0, -8.0]",62.750436960221,-0.8155608206864988,15.565738742812435,14.68290648583699
"[-6.0, -8.0]",73.37664273138508,1.5618983961129278,9.423822095651852,-0.0591416091699849
"[-7.0, -8.0]",49.658852260929336,-0.7413867372783273,0.0,0.0
"[-0.0, -5.0]",0.0,0.0,189.41060247775002,6.077954006321376
"[1.0, -8.0]",0.0,0.0,90.44640420541548,5.644275115554711
"[-27.0, -8.0]",1.802,-0.577802,0.0,0.0
"[-12.0, -6.0]",38.6469502704715,-0.3852927182,2.334339316569184,-0.182
"[3.0, -5.0]",0.0,0.0,170.57879799452726,14.514956696407742
"[-24.0, -8.0]",1.802,0.0,0.0,0.0
"[-14.0, -8.0]",11.759001644065986,-0.1872927182,0.0,0.0
"[4.0, -5.0]",0.0,0.0,143.49887338817385,23.036713819650267
"[-10.0, -8.0]",28.981852720308027,-0.183782,0.0,0.0
"[-4.0, -6.0]",49.08415428448344,4.10214360885539,118.81990669604195,48.1467986497817
"[-8.0, -8.0]",26.248103400226444,-0.3263885483685451,0.0,-0.1638654625774684
"[-3.0, -6.0]",6.489908076065288,25.42389696532211,176.31631753928363,16.315667515884602
"[-2.0, -6.0]",2.9842157020265634,11.745900580875466,183.35930212670755,12.376946324240723
"[-1.0, -6.0]",0.0,0.9869016170336212,176.09535290106015,1.053782463452679
"[-0.0, -6.0]",0.0,0.0,87.441744117091,9.723191682839971
"[-0.0, -8.0]",0.0,0.0,31.8958105946999,3.040464344215559
"[0.0, -6.0]",0.0,0.0,65.13327497081053,1.7305009180695765
"[4.0, -1.0]",213.50023947911288,727.9304059994212,720.9718613982477,696.0454420568134
"[2.0, -3.0]",0.0,7.244355495621096,760.6472492186919,687.5778814700398
"[-11.0, -1.0]",0.0,0.0,421.9890442778835,154.5832017045557
"[3.0, -1.0]",383.6525340506379,792.2501041245265,811.5915860798024,819.0058004676199
"[1.0, -1.0]",801.9979986878079,960.8980732551493,972.2641868431361,826.677488408969
"[2.0, -1.0]",585.6695854320361,863.0176603995964,893.6943832697871,877.9638510972084
"[-12.0, -1.0]",0.0,0.0,375.265052342726,127.05612741896208
"[2.0, -4.0]",0.0,0.0,565.3617713518444,297.71687372843616
"[3.0, -4.0]",0.0,3.001782315524749,471.87800566118483,249.2780781408821
"[-8.0, -2.0]",0.0,10.913316584172655,711.9969297859637,525.2166130399304
"[3.0, -2.0]",28.016791523803,76.35025922056568,792.960195890257,817.0891977921415
"[5.0, -5.0]",0.0,0.0,160.09559977704652,2.5625223429542623
"[6.0, -6.0]",0.0,0.0,74.93450330302804,7.884941258222211
"[8.0, -4.0]",0.0,0.0,154.4277275798756,12.824183224265006
"[-0.0, -4.0]",0.0,1.5645916322414086,354.56886511564414,31.0043900517869
"[9.0, -4.0]",0.0,0.0,135.61196041020406,14.959580172228806
"[1.0, -4.0]",0.0,3.9931672358339503,536.449829225711,215.2619039059994
"[10.0, -5.0]",0.0,0.0,91.79027604152657,6.526517808312648
"[3.0, -7.0]",0.0,0.0,87.15955527963908,7.550498252859621
"[6.0, -7.0]",0.0,0.0,67.76474285260917,-1.3585771477328807
"[5.0, -7.0]",0.0,0.0,108.31471814257442,0.6738986315074766
"[12.0, -5.0]",0.0,0.0,52.73234689537443,3.4616349063561747
"[12.0, -6.0]",0.0,0.0,33.816922952270055,1.5043208211650314
"[5.0, -6.0]",0.0,0.0,89.13607253000633,6.390276823550525
"[13.0, -6.0]",0.0,0.0,46.15179185291072,-0.159609347113998
"[14.0, -6.0]",0.0,0.0,25.992307482896887,6.416539945966349
"[15.0, -6.0]",0.0,0.0,30.97396826970913,5.23396159267692
"[17.0, -6.0]",0.0,0.0,11.61444316925878,-0.5242276225623391
"[16.0, -6.0]",0.0,0.0,25.68603509510818,-0.4459165091071979
"[18.0, -6.0]",0.0,0.0,27.539678353271032,3.697926733929343
"[19.0, -6.0]",0.0,0.0,7.7263911647723935,-0.4550512356810692
"[11.0, -6.0]",0.0,0.0,44.13955868747777,3.845276126183221
"[7.0, -6.0]",0.0,0.0,72.18450230062132,3.292307047270309
"[8.0, -6.0]",0.0,0.0,65.30141629062565,3.377807001664334
"[9.0, -8.0]",0.0,0.0,34.77474851245821,-0.4779696519050034
"[10.0, -8.0]",0.0,0.0,20.865648949278675,6.111033441919807
"[11.0, -8.0]",0.0,0.0,13.77662465760901,2.334133074982704
"[12.0, -8.0]",0.0,0.0,23.496107018535028,1.090435255572821
"[13.0, -8.0]",0.0,0.0,15.23431751107622,1.3112225555234152
"[14.0, -8.0]",0.0,0.0,7.653046296821094,4.15377641775069
"[15.0, -8.0]",0.0,0.0,12.47847228287681,-0.8890882404638459
"[16.0, -8.0]",0.0,0.0,6.749805826191215,1.2092370427940642
"[17.0, -8.0]",0.0,0.0,8.157961388638778,-1.3030244196476022
"[19.0, -8.0]",0.0,0.0,15.705635971393136,-0.3836864584513837
"[18.0, -8.0]",0.0,0.0,12.44179054098957,-0.3586492762574618
"[20.0, -8.0]",0.0,0.0,15.143663435195927,2.0360464373680465
"[21.0, -8.0]",0.0,0.0,5.043374117449151,1.5624387295377853
"[23.0, -8.0]",0.0,0.0,11.28018496021662,-0.4742796843712972
"[24.0, -8.0]",0.0,0.0,5.405959052954139,-0.9767685171593417
"[22.0, -8.0]",0.0,0.0,6.628089134526795,-0.4569699055638295
"[25.0, -8.0]",0.0,0.0,4.822936965848401,5.482529393500991
"[26.0, -8.0]",0.0,0.0,4.813318242780946,4.904782489461276
"[27.0, -8.0]",0.0,0.0,3.718496863302305,0.0
"[8.0, -8.0]",0.0,0.0,26.669750817037947,-0.3007263504226204
"[20.0, -6.0]",0.0,0.0,16.579405363166273,0.5284308665515653
"[21.0, -6.0]",0.0,0.0,14.83060320933768,3.5589788167379
"[22.0, -6.0]",0.0,0.0,12.10403963398308,1.078439041469216
"[23.0, -6.0]",0.0,0.0,8.78601514659317,0.0586167923223279
"[24.0, -6.0]",0.0,0.0,11.520120935580229,-0.8446313093440634
"[26.0, -6.0]",0.0,0.0,2.3220868308292206,1.5520373655739874
"[27.0, -6.0]",0.0,0.0,8.138477103930903,-0.9369821418917408
"[28.0, -6.0]",0.0,0.0,4.300250131047234,2.0393365198518727
"[25.0, -6.0]",0.0,0.0,8.69374928009949,-0.4161975812986697
"[-10.0, -0.0]",0.0,0.0,771.404765636528,231.4606859728813
"[5.0, -2.0]",16.54255446219158,60.37550373697359,441.27000724497765,257.5882964290073
"[-10.0, 0.0]",0.0,0.0,1148.6192689951663,615.2560251927841
"[-9.0, 1.0]",2.909639026533002,0.0,1158.8474342937636,916.4607947058938
"[6.0, -2.0]",8.773940998212321,30.924828314278496,442.45488820220584,214.72745916247464
"[-10.0, 1.0]",0.0,0.0,1273.617473882593,870.2596460589209
"[2.0, -2.0]",36.5283414045356,100.78860173040516,863.2764403455897,847.2091062716796
"[-10.0, 2.0]",2.3805894198634867,2.349001214714112,854.8084266876076,602.6464639821128
"[-10.0, 3.0]",254.40525809317376,19.24188560699117,250.2396100856474,87.24624513127765
"[-10.0, 4.0]",420.3457909071988,21.109564635494863,92.74230496157097,1.6467025699199098
"[-9.0, 4.0]",434.2205704961837,14.836431301875292,84.10714374230439,10.785365796593162
"[13.0, -4.0]",0.0,0.0,56.80832195759785,7.115140649142117
"[-9.0, 5.0]",298.85336658560027,10.679331338966238,27.52870833592445,0.0
"[15.0, -4.0]",0.0,0.0,35.61320903918422,4.969819025730447
"[16.0, -4.0]",0.0,0.0,38.7949327042669,5.915536294821138
"[-8.0, 5.0]",316.8008574207892,9.722219969130382,15.789379616972155,0.0149986316008753
"[-7.0, 5.0]",289.95613716270117,7.075483974936832,6.554202805036681,18.485147264101823
"[-6.0, 5.0]",284.96322052415155,13.620990541204185,25.09216658168564,23.808310883605508
"[-6.0, 4.0]",358.00138335809856,25.244412881382623,47.29445821735095,51.52464898852495
"[-7.0, 4.0]",373.7910607204835,23.657999701261662,41.30355394934941,35.537612800247736
"[7.0, -2.0]",10.226615417535708,41.49699126241767,357.8559257526319,210.63400615559797
"[8.0, -2.0]",0.2619459823746994,20.902075359946394,353.17327511423093,175.89394724627346
"[9.0, -2.0]",2.4841709952436,27.10423900901449,323.9644426392909,177.6384077443955
"[-11.0, 4.0]",386.98139593412657,8.417137567250414,66.68135290487878,4.198745594726937
"[10.0, -2.0]",2.582397790985999,21.455383309159657,295.931330162437,135.6510911699535
"[-12.0, 4.0]",342.98353324058706,2.332112866772812,64.60794242125156,23.813293555659182
"[16.0, -5.0]",0.0,0.0,30.8795665385539,1.9220867591778408
"[11.0, -1.0]",25.86410655405728,425.05410317707486,303.7105643023618,239.50321923083112
"[-12.0, 3.0]",174.56763466635638,9.24218608856271,162.64265585337077,77.22175967393756
"[-11.0, 3.0]",264.70026550545305,11.378875885057331,233.294132702625,98.64030926158956
"[15.0, -5.0]",0.0,0.0,19.610501816763406,9.65195532093494
"[7.0, -0.0]",21.728677062676976,513.0358206776596,109.99171164283456,174.43722556896145
"[6.0, -0.0]",20.186320044213435,540.5347375101952,146.80847855876272,152.6268146258627
"[14.0, -5.0]",0.0,0.0,33.012506112493185,2.744309507596207
"[1.0, -0.0]",317.1012204134196,1046.167329758954,977.2011552901894,942.0651112341018
"[5.0, 0.0]",79.77134743076034,614.9892242900168,204.6823392845742,221.53457679901828
"[2.0, -0.0]",328.92459933783744,920.161612672445,803.3745958633297,857.5377981353716
"[-4.0, 5.0]",83.47076494109992,40.036203865957575,244.9895105985332,138.47555270324312
"[3.0, 0.0]",207.32535985986368,818.8153565554352,307.702677520617,537.7535500833955
"[2.0, 1.0]",455.9013659569444,825.628081062454,816.4770466311728,875.9443346374853
"[-3.0, 5.0]",12.499438519266572,34.85277165786838,206.67085847403868,293.6533546056229
"[1.0, 2.0]",47.46274350121925,74.52622031954479,666.5492342954208,810.7845685955602
"[-3.0, 4.0]",37.286814350832834,52.17274812939915,189.93479126032378,395.33993114032864
"[2.0, 3.0]",0.7967256314374928,16.012209120177104,552.9690826317383,702.0396640985236
"[-3.0, 3.0]",68.47868498076954,77.69928483793446,199.73693482865104,491.0171743315616
"[-2.0, 3.0]",12.511858859132662,38.38985684770051,179.5500149247498,446.57506076876234
"[2.0, 4.0]",0.0,0.0,155.49994391020985,495.0996043064589
"[-1.0, 4.0]",0.0,1.4899182972357503,113.81546680892795,386.938120767722
"[3.0, 4.0]",0.0,0.0,210.7872190890911,444.0382216238842
"[-0.0, 4.0]",0.0,0.4250982802196655,71.73295544140139,388.5207297736723
"[4.0, 4.0]",0.0,0.0,79.20670923056662,253.58199216797715
"[1.0, 5.0]",0.0,0.0,22.120321602641283,237.62914257683636
"[5.0, 5.0]",0.0,0.0,8.944701751414087,147.08404068593174
"[3.0, 5.0]",0.0,0.0,12.48617595041254,169.8914385841233
"[6.0, 5.0]",0.0,0.0,12.638700578679927,127.08980418867064
"[4.0, 5.0]",0.0,0.0,8.963083490411586,168.67292680632212
"[8.0, 5.0]",0.0,0.0,3.3015281595507457,81.06081766502797
"[10.0, 5.0]",0.0,0.0,8.651641298627917,59.87395202055568
"[16.0, -3.0]",0.0,0.0,35.98996817411908,5.926042743853232
"[11.0, 5.0]",0.0,0.0,5.601901710450662,49.34804572881053
"[7.0, 5.0]",0.0,0.0,-0.0591524985794905,128.95474643724907
"[12.0, 5.0]",0.0,0.0,-1.9179507508852829,34.618199215211945
"[9.0, 5.0]",0.0,0.0,0.2886148912667454,70.64616754013811
"[10.0, 4.0]",0.0,0.0,2.23972646165828,84.00091434712449
"[11.0, 4.0]",0.0,0.0,2.255521135640628,82.37227983541268
"[12.0, 4.0]",0.0,0.0,5.693088435542362,57.33708159570583
"[13.0, 5.0]",0.0,0.0,0.5138108515997694,44.39683748960227
"[13.0, 4.0]",0.0,0.0,10.164424410611964,59.76977071178593
"[15.0, 4.0]",0.0,0.0,4.2203929439619445,47.93518100257384
"[10.0, -4.0]",0.0,0.0,117.27545037927085,23.361331907131504
"[17.0, 3.0]",0.0,2.126199527361489,19.30155698919147,18.754124594435403
"[12.0, -4.0]",0.0,0.0,78.73281176906183,19.68587101588292
"[14.0, 3.0]",-0.4584809366411408,0.0,10.510726050109152,66.48028099602956
"[18.0, 3.0]",0.0,0.0,6.041307102781447,24.539572534147226
"[15.0, 3.0]",0.0,0.0,18.946485381669465,17.57082123559166
"[20.0, 2.0]",1.1516002754096055,0.0,11.589938972239962,20.04759422119174
"[17.0, 2.0]",0.0,1.9094053712849828,18.95771341098176,40.21024876668759
"[21.0, 2.0]",0.0,2.271553709240321,11.828147820747407,3.518952276353401
"[6.0, -4.0]",0.0,0.0,207.8908215367948,25.12570818999948
"[18.0, 2.0]",0.0,5.724389195348609,13.609098319965304,30.31639369588101
"[22.0, 1.0]",0.0458056932076489,7.256474543267727,9.797347042015689,-2.1365949239642568
"[17.0, -5.0]",0.0,0.0,13.357276878174533,0.8508082533613971
"[7.0, -4.0]",0.0,0.0,145.20717820313456,10.615108451827156
"[23.0, 1.0]",0.7274703498984951,5.449617545578564,16.85021665554249,3.6804719145890727
"[24.0, 1.0]",-1.3507792281529007,15.81410534270216,9.33774942589536,7.486173420863457
"[18.0, 1.0]",-0.9189999506354746,50.3865071443572,45.72380423342434,15.67457137552579
"[19.0, 1.0]",-1.1627393368821752,17.735769622414114,32.17451322101121,23.04876336204707
"[25.0, 0.0]",-0.482,5.757783525300143,-0.5887317604668655,-1.410036005075766
"[21.0, -5.0]",0.0,0.0,13.172947244297516,3.819311254072579
"[20.0, 1.0]",0.8387117269851481,16.475039888325416,14.62315532910315,23.51499612395081
"[22.0, -5.0]",0.0,0.0,5.2666470826492136,-1.434501068591716
"[21.0, 0.0]",-0.9064745839887632,22.574497443461468,4.07474307927152,1.4978819602834803
"[26.0, 0.0]",0.0,7.964934573425397,0.0,0.0
"[22.0, 0.0]",-1.03955,17.559966821778062,3.7560862125377774,1.0287446533615725
"[26.0, -0.0]",-0.487322205604452,3.3735858558365286,1.5327331508398714,-0.01882349855595
"[24.0, -0.0]",-0.4628175764040766,11.979519232369055,-0.0140329955256726,4.073414043798614
"[25.0, -0.0]",-0.482,16.740762164016438,-0.5315000000000001,-0.4425568997914834
"[23.0, -5.0]",0.0,0.0,1.3548446065582205,3.428204185304436
"[24.0, -1.0]",-0.432841039436278,12.46077635392312,9.572332629423755,0.1060237761103016
"[26.0, -1.0]",-0.5,9.341403802159675,2.0922677929298583,6.1874191238946
"[9.0, -5.0]",0.0,0.0,85.83449777702461,10.997980270687426
"[25.0, -1.0]",-0.4510121784925561,9.54521089998802,10.33435630898424,2.1656582457507185
"[27.0, -1.0]",-0.05,4.977648821727559,4.80791865725133,1.070436633923006
"[24.0, -5.0]",0.0,0.0,4.499884532685426,-0.337827188479474
"[8.0, -5.0]",0.0,0.0,99.14583157441838,6.814518188020655
"[7.0, -5.0]",0.0,0.0,116.29298100278808,6.231780607490171
"[28.0, -1.0]",0.0,-0.481838,-0.0321216849217186,3.735733107353593
"[25.0, -5.0]",0.0,0.0,6.215119576591544,-0.958413711824571
"[23.0, -1.0]",-0.45663315349613,2.3995495961560542,17.98820563296724,5.22821211978286
"[25.0, -4.0]",0.0,0.0,-1.1509688776955,-0.4247997657016994
"[6.0, -5.0]",0.0,0.0,129.7356479242544,10.827280380894738
"[25.0, 1.0]",-1.848249799700188,3.0150455385536006,6.628501859543435,1.09678074925503
"[27.0, -4.0]",0.0,0.0,3.969871454510013,-0.0935369441375346
"[23.0, -0.0]",-0.895978472192505,13.649786988530678,-0.7262102679298759,-0.9005320684470777
"[26.0, 1.0]",0.4857750433656734,7.947390572952891,3.96206172456316,0.4308613919813145
"[28.0, -4.0]",0.0,0.0,3.465083108132558,5.461360254647548
"[27.0, 1.0]",-0.5495000000000001,3.963949976687166,-0.2124307364200264,-0.7895234516151176
"[28.0, -5.0]",0.0,0.0,5.4699806660488965,-0.5062677192498491
"[23.0, 0.0]",-1.4412439016730518,20.008900185900767,0.6546158643965344,1.8125421415352143
"[24.0, 0.0]",-0.5495000000000001,10.03757379189593,3.538081176634795,-0.513518
"[27.0, -5.0]",0.0,0.0,4.350917995610762,1.0406682474378492
"[26.0, -5.0]",0.0,0.0,6.476074906007087,-0.1099637669730165
"[26.0, -4.0]",0.0,0.0,10.29472281533438,-1.4649680977863522
"[25.0, -2.0]",0.0,0.0,3.7048042860000177,3.3156887635048866
"[24.0, -2.0]",0.0,0.0,1.204672550207721,6.7105869555151525
"[22.0, -2.0]",1.0807269362044076,2.2241580339113582,7.088358670014099,11.290422847704445
"[20.0, -2.0]",0.0,0.0,14.90770731059788,10.495881908538768
"[18.0, -2.0]",0.0,-0.3303364987549783,33.418800506620535,27.78232269680497
"[25.0, -3.0]",0.0,0.0,5.891211329159066,-1.548778600045472
"[17.0, -2.0]",0.0,4.530395157991876,42.16026830119638,28.516701104381355
"[16.0, -2.0]",-0.3366759589881174,0.0,65.96808769762734,31.690406564547587
"[15.0, -2.0]",-0.3439229528756239,0.1897092962756191,87.53024488622273,32.50018864974932
"[14.0, -2.0]",0.8013417585281617,9.687195495407876,130.2691335445148,39.92407535566436
"[13.0, -2.0]",1.5715482785639294,9.645996191965343,150.0494714454414,90.0389287593254
"[27.0, -3.0]",0.0,0.0,3.448340161018133,-0.5
"[12.0, -1.0]",12.594111800174762,358.5140622498488,285.717816643978,205.03110908115605
"[28.0, -3.0]",0.0,0.0,3.74581927192908,1.0893273491003646
"[30.0, -3.0]",0.0,0.0,0.999,-0.5
"[31.0, -4.0]",0.0,0.0,1.901495,-0.148505
"[1.0, -2.0]",48.91418810085891,100.86573629828318,862.7244466272671,720.6478076927569
"[0.0, -2.0]",17.882472150400744,25.189744978065747,733.0643878616186,565.1325826371199
"[30.0, -4.0]",0.0,0.0,3.98,2.004575484048896
"[29.0, -4.0]",0.0,0.0,0.5361678865833097,3.5194960571482787
"[-0.0, -2.0]",30.315308461632675,34.640994348738104,549.0029525316172,450.9218683980367
"[5.0, -0.0]",82.26828861761102,618.354246293299,276.34090095998926,164.0558671537336
"[-1.0, -4.0]",1.204434122979383,10.46548415836336,369.891955711549,60.571815475812144
"[3.0, -0.0]",147.66283057264368,840.9906528381512,469.45383193981627,528.2930465962114
"[1.0, 1.0]",729.4532811042707,935.8248987986046,781.6334621049274,956.8871828270959
"[27.0, 2.0]",0.0,0.0,5.825180475668436,-0.9599401179454278
"[26.0, -3.0]",0.0,0.0,5.543303308499785,0.5025694257305373
"[27.0, 3.0]",0.0,0.0,1.5555540483136283,5.0394547190594325
"[26.0, -2.0]",0.0,0.0,6.370583854385128,1.6580550284795044
"[-2.0, -0.0]",390.345878253259,98.57853360081128,323.251064689413,300.62311313133483
"[27.0, 4.0]",0.0,0.0,-0.9472206383939048,2.932338860259524
"[-1.0, 0.0]",236.0803527752671,68.67206167032413,194.04770513570008,166.35345916348382
"[-0.0, 2.0]",17.679469813146127,18.666474096872623,415.7098841630953,517.370556129944
"[27.0, 5.0]",0.0,0.0,3.334878296902928,0.9437436655009418
"[1.0, 4.0]",7.279888662104575,0.0,104.39924903225486,514.4905206508498
"[0.0, 3.0]",3.422280584637849,2.582017876017236,174.67591468630243,617.7498233835062
"[26.0, 7.0]",0.0,0.0,0.5335122999999999,1.47430505
"[1.0, 6.0]",0.0,0.0,20.645341124219986,175.56307760242595
"[19.0, 3.0]",0.0,0.0,13.306963881688313,30.310248679216865
"[26.0, 9.0]",0.0,0.0,1.48,0.0
"[1.0, 7.0]",0.0,0.0,2.2296552606677373,134.1693457589448
"[18.0, 5.0]",0.0,0.0,3.972310649821168,34.12820713057814
"[25.0, 11.0]",0.0,0.0,1.53958941999668,0.0
"[1.0, 9.0]",0.0,0.0,1.0101727633220818,59.81387576411252
